tx_name	gene_id	chrom	strand	nexon	tx_len	cds_len	utr5_len	utr3_len	gene_biotype	gene_name
LZEP_04332-RA	LZEP_04332	LZEP_chr_11	+	5	1424	978	0	446	protein_coding	LZEP_04332
LZEP_00822-RA	LZEP_00822	LZEP_chr_7	+	6	879	510	0	369	protein_coding	LZEP_00822
LZEP_08060-RA	LZEP_08060	LZEP_chr_1	-	8	5367	1092	0	4275	protein_coding	LZEP_08060
LZEP_04863-RA	LZEP_04863	LZEP_chr_11	-	20	7098	6699	0	399	protein_coding	LZEP_04863
LZEP_11688-RA	LZEP_11688	LZEP_unplaced_996	-	6	951	909	0	42	protein_coding	LZEP_11688
LZEP_04333-RA	LZEP_04333	LZEP_chr_11	+	9	2061	1521	208	332	protein_coding	LZEP_04333
LZEP_04014-RA	LZEP_04014	LZEP_chr_9	+	10	7795	1845	0	5950	protein_coding	LZEP_04014
LZEP_04014-RB	LZEP_04014	LZEP_chr_9	+	8	6637	1716	0	4921	protein_coding	LZEP_04014
LZEP_00824-RA	LZEP_00824	LZEP_chr_7	+	8	4360	2790	380	1190	protein_coding	LZEP_00824
LZEP_05690-RA	LZEP_05690	LZEP_chr_6	-	23	10882	2736	0	8146	protein_coding	LZEP_05690
LZEP_05690-RB	LZEP_05690	LZEP_chr_6	-	21	10815	2670	0	8145	protein_coding	LZEP_05690
LZEP_05690-RC	LZEP_05690	LZEP_chr_6	-	22	10875	2730	0	8145	protein_coding	LZEP_05690
LZEP_05690-RD	LZEP_05690	LZEP_chr_6	-	24	11061	2916	0	8145	protein_coding	LZEP_05690
LZEP_05690-RE	LZEP_05690	LZEP_chr_6	-	22	10875	2730	0	8145	protein_coding	LZEP_05690
LZEP_05690-RF	LZEP_05690	LZEP_chr_6	-	21	10806	2661	0	8145	protein_coding	LZEP_05690
LZEP_05690-RG	LZEP_05690	LZEP_chr_6	-	26	11310	3165	0	8145	protein_coding	LZEP_05690
LZEP_08061-RA	LZEP_08061	LZEP_chr_1	-	6	1902	684	1138	80	protein_coding	LZEP_08061
LZEP_08309-RA	LZEP_08309	LZEP_chr_5	+	10	15681	11877	1507	2297	protein_coding	LZEP_08309
LZEP_08309-RB	LZEP_08309	LZEP_chr_5	+	9	15174	11859	1507	1808	protein_coding	LZEP_08309
LZEP_02925-RA	LZEP_02925	LZEP_chr_2	+	10	2869	2070	473	326	protein_coding	LZEP_02925
LZEP_03461-RA	LZEP_03461	LZEP_chr_9	-	4	1236	237	82	917	protein_coding	LZEP_03461
LZEP_03463-RA	LZEP_03463	LZEP_chr_9	-	2	1328	561	0	767	protein_coding	LZEP_03463
LZEP_00826-RA	LZEP_00826	LZEP_chr_7	+	9	2923	1953	0	970	protein_coding	LZEP_00826
LZEP_06339-RA	LZEP_06339	LZEP_chr_13	+	6	5601	879	0	4722	protein_coding	LZEP_06339
LZEP_02930-RA	LZEP_02930	LZEP_chr_2	+	13	1849	1608	0	241	protein_coding	LZEP_02930
LZEP_00829-RA	LZEP_00829	LZEP_chr_7	+	5	1456	1422	0	34	protein_coding	LZEP_00829
LZEP_08314-RA	LZEP_08314	LZEP_chr_5	+	6	1075	570	237	268	protein_coding	LZEP_08314
LZEP_08316-RA	LZEP_08316	LZEP_chr_5	+	8	1502	1053	0	449	protein_coding	LZEP_08316
LZEP_00832-RA	LZEP_00832	LZEP_chr_7	+	3	1641	303	0	1338	protein_coding	LZEP_00832
LZEP_09817-RA	LZEP_09817	LZEP_chr_14	-	5	1290	786	0	504	protein_coding	LZEP_09817
LZEP_08064-RA	LZEP_08064	LZEP_chr_1	-	2	1888	303	1446	139	protein_coding	LZEP_08064
LZEP_10522-RA	LZEP_10522	LZEP_chr_3	-	29	8095	5043	600	2452	protein_coding	LZEP_10522
LZEP_10522-RB	LZEP_10522	LZEP_chr_3	-	27	7704	4785	600	2319	protein_coding	LZEP_10522
LZEP_10522-RC	LZEP_10522	LZEP_chr_3	-	28	7950	5031	600	2319	protein_coding	LZEP_10522
LZEP_08318-RA	LZEP_08318	LZEP_chr_5	+	4	696	696	0	0	protein_coding	LZEP_08318
LZEP_08318-RB	LZEP_08318	LZEP_chr_5	+	9	2590	2529	0	61	protein_coding	LZEP_08318
LZEP_08318-RC	LZEP_08318	LZEP_chr_5	+	5	1878	1860	18	0	protein_coding	LZEP_08318
LZEP_09819-RA	LZEP_09819	LZEP_chr_14	-	13	2262	1842	195	225	protein_coding	LZEP_09819
LZEP_08067-RA	LZEP_08067	LZEP_chr_1	-	3	1177	639	0	538	protein_coding	LZEP_08067
LZEP_04866-RA	LZEP_04866	LZEP_chr_11	-	8	2277	1590	387	300	protein_coding	LZEP_04866
LZEP_04868-RA	LZEP_04868	LZEP_chr_11	-	6	1396	918	0	478	protein_coding	LZEP_04868
LZEP_04345-RA	LZEP_04345	LZEP_chr_11	+	5	3554	819	265	2470	protein_coding	LZEP_04345
LZEP_04869-RA	LZEP_04869	LZEP_chr_11	-	4	645	603	0	42	protein_coding	LZEP_04869
LZEP_04347-RA	LZEP_04347	LZEP_chr_11	+	6	1812	1329	57	426	protein_coding	LZEP_04347
LZEP_00838-RA	LZEP_00838	LZEP_chr_7	+	2	381	297	0	84	protein_coding	LZEP_00838
LZEP_08321-RA	LZEP_08321	LZEP_chr_5	+	2	1503	1167	0	336	protein_coding	LZEP_08321
LZEP_09825-RA	LZEP_09825	LZEP_chr_14	-	13	2704	1734	684	286	protein_coding	LZEP_09825
LZEP_08324-RA	LZEP_08324	LZEP_chr_5	+	8	1407	1287	88	32	protein_coding	LZEP_08324
LZEP_09828-RA	LZEP_09828	LZEP_chr_14	-	6	2448	810	186	1452	protein_coding	LZEP_09828
LZEP_09828-RB	LZEP_09828	LZEP_chr_14	-	6	1053	867	186	0	protein_coding	LZEP_09828
LZEP_08327-RA	LZEP_08327	LZEP_chr_5	+	10	3785	1986	0	1799	protein_coding	LZEP_08327
LZEP_08327-RB	LZEP_08327	LZEP_chr_5	+	8	1878	1878	0	0	protein_coding	LZEP_08327
nad5_t1	nad5	LZEPmito	-	2	1681	0	0	0	protein_coding	MT-nad5
LZEP_10526-RA	LZEP_10526	LZEP_chr_3	-	5	494	342	132	20	protein_coding	LZEP_10526
LZEP_09830-RA	LZEP_09830	LZEP_chr_14	-	7	1278	726	522	30	protein_coding	LZEP_09830
nad4_t1	nad4	LZEPmito	-	2	1387	0	0	0	protein_coding	MT-nad4
LZEP_09832-RA	LZEP_09832	LZEP_chr_14	-	8	1711	1038	405	268	protein_coding	LZEP_09832
LZEP_08332-RA	LZEP_08332	LZEP_chr_5	+	8	4698	4299	0	399	protein_coding	LZEP_08332
LZEP_06341-RA	LZEP_06341	LZEP_chr_13	+	3	1060	228	0	832	protein_coding	LZEP_06341
LZEP_08334-RA	LZEP_08334	LZEP_chr_5	+	6	1564	1044	256	264	protein_coding	LZEP_08334
LZEP_10525-RA	LZEP_10525	LZEP_chr_3	-	6	892	879	0	13	protein_coding	LZEP_10525
LZEP_08078-RA	LZEP_08078	LZEP_chr_1	-	3	4037	3681	220	136	protein_coding	LZEP_08078
nad1_t1	nad1	LZEPmito	-	2	2094	0	0	0	protein_coding	MT-nad1
LZEP_03468-RA	LZEP_03468	LZEP_chr_9	-	2	5593	5436	0	157	protein_coding	LZEP_03468
LZEP_03468-RB	LZEP_03468	LZEP_chr_9	-	2	2028	2028	0	0	protein_coding	LZEP_03468
LZEP_04024-RA	LZEP_04024	LZEP_chr_9	+	8	1281	645	0	636	protein_coding	LZEP_04024
LZEP_04024-RB	LZEP_04024	LZEP_chr_9	+	5	636	636	0	0	protein_coding	LZEP_04024
LZEP_09835-RA	LZEP_09835	LZEP_chr_14	-	6	2454	834	1011	609	protein_coding	LZEP_09835
LZEP_04348-RA	LZEP_04348	LZEP_chr_11	+	2	2188	1278	0	910	protein_coding	LZEP_04348
LZEP_08338-RA	LZEP_08338	LZEP_chr_5	+	16	3364	3153	0	211	protein_coding	LZEP_08338
LZEP_08340-RA	LZEP_08340	LZEP_chr_5	+	5	479	453	0	26	protein_coding	LZEP_08340
LZEP_09838-RA	LZEP_09838	LZEP_chr_14	-	4	1056	357	0	699	protein_coding	LZEP_09838
LZEP_11604-RA	LZEP_11604	LZEP_unplaced_439	+	3	718	276	0	442	protein_coding	LZEP_11604
LZEP_11604-RB	LZEP_11604	LZEP_unplaced_439	+	4	714	282	0	432	protein_coding	LZEP_11604
LZEP_08081-RA	LZEP_08081	LZEP_chr_1	-	7	2591	1332	285	974	protein_coding	LZEP_08081
LZEP_08081-RB	LZEP_08081	LZEP_chr_1	-	6	1605	1320	285	0	protein_coding	LZEP_08081
LZEP_09841-RA	LZEP_09841	LZEP_chr_14	-	3	3892	1653	0	2239	protein_coding	LZEP_09841
LZEP_00847-RA	LZEP_00847	LZEP_chr_7	+	6	1924	1878	0	46	protein_coding	LZEP_00847
LZEP_04873-RA	LZEP_04873	LZEP_chr_11	-	2	809	225	0	584	protein_coding	LZEP_04873
LZEP_12028-RA	LZEP_12028	LZEP_unplaced_2304	-	4	2578	510	0	2068	protein_coding	LZEP_12028
LZEP_06342-RA	LZEP_06342	LZEP_chr_13	+	4	1299	1161	0	138	protein_coding	LZEP_06342
LZEP_09843-RA	LZEP_09843	LZEP_chr_14	-	14	3901	2946	771	184	protein_coding	LZEP_09843
LZEP_03474-RA	LZEP_03474	LZEP_chr_9	-	2	3930	3741	0	189	protein_coding	LZEP_03474
LZEP_09844-RA	LZEP_09844	LZEP_chr_14	-	5	1435	612	460	363	protein_coding	LZEP_09844
LZEP_11674-RA	LZEP_11674	LZEP_unplaced_4396	+	6	846	687	0	159	protein_coding	LZEP_11674
LZEP_03475-RA	LZEP_03475	LZEP_chr_9	-	15	3062	2214	200	648	protein_coding	LZEP_03475
LZEP_04029-RA	LZEP_04029	LZEP_chr_9	+	6	1015	939	0	76	protein_coding	LZEP_04029
LZEP_00851-RA	LZEP_00851	LZEP_chr_7	+	6	5940	4191	0	1749	protein_coding	LZEP_00851
LZEP_00851-RB	LZEP_00851	LZEP_chr_7	+	6	4533	4533	0	0	protein_coding	LZEP_00851
LZEP_02938-RA	LZEP_02938	LZEP_chr_2	+	3	2185	1440	144	601	protein_coding	LZEP_02938
LZEP_09848-RA	LZEP_09848	LZEP_chr_14	-	11	3190	2883	0	307	protein_coding	LZEP_09848
LZEP_03477-RA	LZEP_03477	LZEP_chr_9	-	4	756	285	0	471	protein_coding	LZEP_03477
LZEP_08083-RA	LZEP_08083	LZEP_chr_1	-	9	4332	3087	0	1245	protein_coding	LZEP_08083
LZEP_08083-RB	LZEP_08083	LZEP_chr_1	-	8	4228	2997	0	1231	protein_coding	LZEP_08083
LZEP_08083-RC	LZEP_08083	LZEP_chr_1	-	9	4393	3162	0	1231	protein_coding	LZEP_08083
LZEP_03478-RA	LZEP_03478	LZEP_chr_9	-	19	3693	3483	0	210	protein_coding	LZEP_03478
LZEP_06346-RA	LZEP_06346	LZEP_chr_13	+	9	3067	2778	0	289	protein_coding	LZEP_06346
LZEP_04031-RA	LZEP_04031	LZEP_chr_9	+	12	2556	2286	0	270	protein_coding	LZEP_04031
LZEP_04033-RA	LZEP_04033	LZEP_chr_9	+	7	3729	2175	207	1347	protein_coding	LZEP_04033
LZEP_00855-RA	LZEP_00855	LZEP_chr_7	+	12	2012	1764	0	248	protein_coding	LZEP_00855
LZEP_05697-RA	LZEP_05697	LZEP_chr_6	-	9	2346	2301	0	45	protein_coding	LZEP_05697
LZEP_04355-RA	LZEP_04355	LZEP_chr_11	+	6	1526	1203	176	147	protein_coding	LZEP_04355
LZEP_04037-RA	LZEP_04037	LZEP_chr_9	+	7	3183	2583	0	600	protein_coding	LZEP_04037
LZEP_04878-RA	LZEP_04878	LZEP_chr_11	-	4	1214	1047	0	167	protein_coding	LZEP_04878
LZEP_00858-RA	LZEP_00858	LZEP_chr_7	+	3	2929	1953	503	473	protein_coding	LZEP_00858
LZEP_08346-RA	LZEP_08346	LZEP_chr_5	+	6	19011	1545	0	17466	protein_coding	LZEP_08346
LZEP_06354-RA	LZEP_06354	LZEP_chr_13	+	6	640	291	177	172	protein_coding	LZEP_06354
LZEP_04039-RA	LZEP_04039	LZEP_chr_9	+	5	1144	426	0	718	protein_coding	LZEP_04039
LZEP_04039-RB	LZEP_04039	LZEP_chr_9	+	11	2283	1953	0	330	protein_coding	LZEP_04039
LZEP_04041-RA	LZEP_04041	LZEP_chr_9	+	9	1100	1005	0	95	protein_coding	LZEP_04041
LZEP_05701-RA	LZEP_05701	LZEP_chr_6	-	18	5188	4434	0	754	protein_coding	LZEP_05701
LZEP_08085-RA	LZEP_08085	LZEP_chr_1	-	4	641	444	104	93	protein_coding	LZEP_08085
LZEP_04042-RA	LZEP_04042	LZEP_chr_9	+	12	2272	1290	0	982	protein_coding	LZEP_04042
LZEP_04042-RB	LZEP_04042	LZEP_chr_9	+	10	1281	1281	0	0	protein_coding	LZEP_04042
LZEP_06363-RA	LZEP_06363	LZEP_chr_13	+	7	1761	1053	334	374	protein_coding	LZEP_06363
LZEP_00864-RA	LZEP_00864	LZEP_chr_7	+	7	687	435	50	202	protein_coding	LZEP_00864
LZEP_08350-RA	LZEP_08350	LZEP_chr_5	+	4	1556	423	0	1133	protein_coding	LZEP_08350
LZEP_04882-RA	LZEP_04882	LZEP_chr_11	-	2	508	252	0	256	protein_coding	LZEP_04882
LZEP_08091-RA	LZEP_08091	LZEP_chr_1	-	4	792	579	0	213	protein_coding	LZEP_08091
LZEP_05704-RA	LZEP_05704	LZEP_chr_6	-	30	9133	7626	538	969	protein_coding	LZEP_05704
LZEP_04361-RA	LZEP_04361	LZEP_chr_11	+	7	3597	2412	0	1185	protein_coding	LZEP_04361
LZEP_08355-RA	LZEP_08355	LZEP_chr_5	+	4	1120	906	0	214	protein_coding	LZEP_08355
LZEP_04886-RA	LZEP_04886	LZEP_chr_11	-	4	1255	576	0	679	protein_coding	LZEP_04886
LZEP_04362-RA	LZEP_04362	LZEP_chr_11	+	7	1534	1431	0	103	protein_coding	LZEP_04362
LZEP_04888-RA	LZEP_04888	LZEP_chr_11	-	3	1667	1449	0	218	protein_coding	LZEP_04888
LZEP_02940-RA	LZEP_02940	LZEP_chr_2	+	10	4852	3375	0	1477	protein_coding	LZEP_02940
LZEP_06371-RA	LZEP_06371	LZEP_chr_13	+	3	1792	987	266	539	protein_coding	LZEP_06371
LZEP_04892-RA	LZEP_04892	LZEP_chr_11	-	5	3132	1305	127	1700	protein_coding	LZEP_04892
LZEP_08358-RA	LZEP_08358	LZEP_chr_5	+	14	2346	1800	301	245	protein_coding	LZEP_08358
LZEP_00873-RA	LZEP_00873	LZEP_chr_7	+	12	3824	3099	554	171	protein_coding	LZEP_00873
LZEP_04365-RA	LZEP_04365	LZEP_chr_11	+	7	2923	1908	634	381	protein_coding	LZEP_04365
LZEP_09851-RA	LZEP_09851	LZEP_chr_14	-	4	3478	2592	348	538	protein_coding	LZEP_09851
LZEP_00875-RA	LZEP_00875	LZEP_chr_7	+	6	2180	2151	0	29	protein_coding	LZEP_00875
LZEP_04891-RA	LZEP_04891	LZEP_chr_11	-	2	1169	861	0	308	protein_coding	LZEP_04891
LZEP_08100-RA	LZEP_08100	LZEP_chr_1	-	4	704	660	0	44	protein_coding	LZEP_08100
LZEP_04054-RA	LZEP_04054	LZEP_chr_9	+	7	1005	633	137	235	protein_coding	LZEP_04054
LZEP_03481-RA	LZEP_03481	LZEP_chr_9	-	10	2015	1071	411	533	protein_coding	LZEP_03481
LZEP_00876-RA	LZEP_00876	LZEP_chr_7	+	21	6917	6000	0	917	protein_coding	LZEP_00876
LZEP_08101-RA	LZEP_08101	LZEP_chr_1	-	4	908	726	0	182	protein_coding	LZEP_08101
LZEP_09853-RA	LZEP_09853	LZEP_chr_14	-	6	945	663	0	282	protein_coding	LZEP_09853
LZEP_08104-RA	LZEP_08104	LZEP_chr_1	-	3	773	738	0	35	protein_coding	LZEP_08104
LZEP_06372-RA	LZEP_06372	LZEP_chr_13	+	8	4552	1368	543	2641	protein_coding	LZEP_06372
LZEP_04367-RA	LZEP_04367	LZEP_chr_11	+	13	5524	3840	952	732	protein_coding	LZEP_04367
LZEP_04055-RA	LZEP_04055	LZEP_chr_9	+	5	3361	744	556	2061	protein_coding	LZEP_04055
LZEP_06373-RA	LZEP_06373	LZEP_chr_13	+	7	3364	2520	453	391	protein_coding	LZEP_06373
LZEP_08108-RA	LZEP_08108	LZEP_chr_1	-	9	1033	885	0	148	protein_coding	LZEP_08108
LZEP_03483-RA	LZEP_03483	LZEP_chr_9	-	5	1086	1011	0	75	protein_coding	LZEP_03483
LZEP_08362-RA	LZEP_08362	LZEP_chr_5	+	8	11025	5865	2275	2885	protein_coding	LZEP_08362
LZEP_05717-RA	LZEP_05717	LZEP_chr_6	-	4	1022	705	0	317	protein_coding	LZEP_05717
LZEP_09856-RA	LZEP_09856	LZEP_chr_14	-	34	6586	1995	3831	760	protein_coding	LZEP_09856
LZEP_09856-RB	LZEP_09856	LZEP_chr_14	-	33	6488	5370	382	736	protein_coding	LZEP_09856
LZEP_09856-RC	LZEP_09856	LZEP_chr_14	-	32	6487	1920	3831	736	protein_coding	LZEP_09856
LZEP_09856-RD	LZEP_09856	LZEP_chr_14	-	23	6905	3786	382	2737	protein_coding	LZEP_09856
LZEP_09856-RE	LZEP_09856	LZEP_chr_14	-	24	6914	3795	382	2737	protein_coding	LZEP_09856
LZEP_05718-RA	LZEP_05718	LZEP_chr_6	-	7	7894	675	190	7029	protein_coding	LZEP_05718
LZEP_05718-RB	LZEP_05718	LZEP_chr_6	-	7	7824	732	190	6902	protein_coding	LZEP_05718
LZEP_04058-RA	LZEP_04058	LZEP_chr_9	+	8	2206	1074	704	428	protein_coding	LZEP_04058
LZEP_08363-RA	LZEP_08363	LZEP_chr_5	+	9	4290	3549	0	741	protein_coding	LZEP_08363
LZEP_12079-RA	LZEP_12079	LZEP_unplaced_2349	-	3	1381	483	538	360	protein_coding	LZEP_12079
LZEP_04370-RA	LZEP_04370	LZEP_chr_11	+	7	1099	1041	0	58	protein_coding	LZEP_04370
LZEP_04898-RA	LZEP_04898	LZEP_chr_11	-	8	3254	3024	161	69	protein_coding	LZEP_04898
LZEP_03487-RA	LZEP_03487	LZEP_chr_9	-	18	4733	2973	138	1622	protein_coding	LZEP_03487
LZEP_03487-RB	LZEP_03487	LZEP_chr_9	-	15	4336	2898	138	1300	protein_coding	LZEP_03487
LZEP_03487-RC	LZEP_03487	LZEP_chr_9	-	16	4390	2952	138	1300	protein_coding	LZEP_03487
LZEP_10538-RA	LZEP_10538	LZEP_chr_3	-	3	1057	543	0	514	protein_coding	LZEP_10538
LZEP_11416-RA	LZEP_11416	LZEP_unplaced_2357	-	6	1962	927	0	1035	protein_coding	LZEP_11416
LZEP_04901-RA	LZEP_04901	LZEP_chr_11	-	2	1451	1173	0	278	protein_coding	LZEP_04901
LZEP_11417-RA	LZEP_11417	LZEP_unplaced_2357	-	3	326	294	0	32	protein_coding	LZEP_11417
LZEP_04902-RA	LZEP_04902	LZEP_chr_11	-	8	1233	744	419	70	protein_coding	LZEP_04902
LZEP_04066-RA	LZEP_04066	LZEP_chr_9	+	15	3781	3234	429	118	protein_coding	LZEP_04066
LZEP_04376-RA	LZEP_04376	LZEP_chr_11	+	2	1283	849	0	434	protein_coding	LZEP_04376
LZEP_12217-RA	LZEP_12217	LZEP_unplaced_2359	-	3	516	450	0	66	protein_coding	LZEP_12217
LZEP_09864-RA	LZEP_09864	LZEP_chr_14	-	6	1797	1281	130	386	protein_coding	LZEP_09864
LZEP_08379-RA	LZEP_08379	LZEP_chr_5	+	2	2139	1080	0	1059	protein_coding	LZEP_08379
LZEP_04904-RA	LZEP_04904	LZEP_chr_11	-	6	2915	522	521	1872	protein_coding	LZEP_04904
LZEP_09866-RA	LZEP_09866	LZEP_chr_14	-	5	1332	993	0	339	protein_coding	LZEP_09866
LZEP_03493-RA	LZEP_03493	LZEP_chr_9	-	13	3526	1851	130	1545	protein_coding	LZEP_03493
LZEP_10544-RA	LZEP_10544	LZEP_chr_3	-	9	3347	1632	0	1715	protein_coding	LZEP_10544
LZEP_05725-RA	LZEP_05725	LZEP_chr_6	-	5	1159	858	0	301	protein_coding	LZEP_05725
LZEP_09869-RA	LZEP_09869	LZEP_chr_14	-	10	2051	1230	0	821	protein_coding	LZEP_09869
LZEP_02954-RA	LZEP_02954	LZEP_chr_2	+	4	404	231	0	173	protein_coding	LZEP_02954
LZEP_00886-RA	LZEP_00886	LZEP_chr_7	+	28	8681	4455	279	3947	protein_coding	LZEP_00886
LZEP_00886-RB	LZEP_00886	LZEP_chr_7	+	27	8640	4452	279	3909	protein_coding	LZEP_00886
LZEP_00886-RC	LZEP_00886	LZEP_chr_7	+	27	8637	4449	279	3909	protein_coding	LZEP_00886
LZEP_00886-RD	LZEP_00886	LZEP_chr_7	+	27	8403	4215	279	3909	protein_coding	LZEP_00886
LZEP_03503-RA	LZEP_03503	LZEP_chr_9	-	3	684	243	262	179	protein_coding	LZEP_03503
LZEP_02956-RA	LZEP_02956	LZEP_chr_2	+	10	2176	1950	0	226	protein_coding	LZEP_02956
LZEP_02960-RA	LZEP_02960	LZEP_chr_2	+	5	726	645	0	81	protein_coding	LZEP_02960
LZEP_04384-RA	LZEP_04384	LZEP_chr_11	+	2	3174	2682	0	492	protein_coding	LZEP_04384
LZEP_10545-RA	LZEP_10545	LZEP_chr_3	-	9	3205	2979	0	226	protein_coding	LZEP_10545
LZEP_10545-RB	LZEP_10545	LZEP_chr_3	-	8	3042	3042	0	0	protein_coding	LZEP_10545
LZEP_04910-RA	LZEP_04910	LZEP_chr_11	-	8	1893	1395	0	498	protein_coding	LZEP_04910
LZEP_04910-RB	LZEP_04910	LZEP_chr_11	-	7	1335	1335	0	0	protein_coding	LZEP_04910
LZEP_10548-RA	LZEP_10548	LZEP_chr_3	-	5	1222	744	205	273	protein_coding	LZEP_10548
LZEP_03505-RA	LZEP_03505	LZEP_chr_9	-	17	8396	3831	0	4565	protein_coding	LZEP_03505
LZEP_03505-RB	LZEP_03505	LZEP_chr_9	-	20	9403	4335	505	4563	protein_coding	LZEP_03505
LZEP_03505-RC	LZEP_03505	LZEP_chr_9	-	19	9154	4086	505	4563	protein_coding	LZEP_03505
LZEP_04077-RA	LZEP_04077	LZEP_chr_9	+	11	2266	1425	78	763	protein_coding	LZEP_04077
LZEP_00890-RA	LZEP_00890	LZEP_chr_7	+	8	1719	1686	21	12	protein_coding	LZEP_00890
LZEP_12504-RA	LZEP_12504	LZEP_unplaced_239	-	2	982	948	0	34	protein_coding	LZEP_12504
LZEP_04390-RA	LZEP_04390	LZEP_chr_11	+	2	1698	1467	0	231	protein_coding	LZEP_04390
LZEP_00891-RA	LZEP_00891	LZEP_chr_7	+	5	452	318	0	134	protein_coding	LZEP_00891
LZEP_10553-RA	LZEP_10553	LZEP_chr_3	-	6	5597	1614	0	3983	protein_coding	LZEP_10553
LZEP_04913-RA	LZEP_04913	LZEP_chr_11	-	2	470	330	0	140	protein_coding	LZEP_04913
LZEP_08395-RA	LZEP_08395	LZEP_chr_5	+	4	1249	1083	12	154	protein_coding	LZEP_08395
LZEP_04391-RA	LZEP_04391	LZEP_chr_11	+	15	3849	2871	472	506	protein_coding	LZEP_04391
LZEP_04391-RB	LZEP_04391	LZEP_chr_11	+	14	3857	2880	472	505	protein_coding	LZEP_04391
LZEP_08398-RA	LZEP_08398	LZEP_chr_5	+	8	1401	1233	0	168	protein_coding	LZEP_08398
LZEP_09880-RA	LZEP_09880	LZEP_chr_14	-	13	3435	3021	171	243	protein_coding	LZEP_09880
LZEP_06376-RA	LZEP_06376	LZEP_chr_13	+	3	363	240	0	123	protein_coding	LZEP_06376
LZEP_00893-RA	LZEP_00893	LZEP_chr_7	+	5	819	444	0	375	protein_coding	LZEP_00893
LZEP_08401-RA	LZEP_08401	LZEP_chr_5	+	3	1847	807	0	1040	protein_coding	LZEP_08401
LZEP_04083-RA	LZEP_04083	LZEP_chr_9	+	6	3399	717	266	2416	protein_coding	LZEP_04083
LZEP_11610-RA	LZEP_11610	LZEP_unplaced_24	-	2	548	282	0	266	protein_coding	LZEP_11610
LZEP_05729-RA	LZEP_05729	LZEP_chr_6	-	2	674	309	0	365	protein_coding	LZEP_05729
LZEP_00896-RA	LZEP_00896	LZEP_chr_7	+	5	2194	1263	96	835	protein_coding	LZEP_00896
LZEP_09885-RA	LZEP_09885	LZEP_chr_14	-	6	911	804	0	107	protein_coding	LZEP_09885
LZEP_09888-RA	LZEP_09888	LZEP_chr_14	-	9	2960	2058	333	569	protein_coding	LZEP_09888
LZEP_04089-RA	LZEP_04089	LZEP_chr_9	+	2	589	372	0	217	protein_coding	LZEP_04089
LZEP_00898-RA	LZEP_00898	LZEP_chr_7	+	12	2570	2091	0	479	protein_coding	LZEP_00898
LZEP_09891-RA	LZEP_09891	LZEP_chr_14	-	4	1274	567	0	707	protein_coding	LZEP_09891
LZEP_04091-RA	LZEP_04091	LZEP_chr_9	+	7	1700	1095	0	605	protein_coding	LZEP_04091
LZEP_09892-RA	LZEP_09892	LZEP_chr_14	-	9	1473	684	0	789	protein_coding	LZEP_09892
LZEP_00901-RA	LZEP_00901	LZEP_chr_7	+	4	1189	558	0	631	protein_coding	LZEP_00901
LZEP_04096-RA	LZEP_04096	LZEP_chr_9	+	17	6512	6318	0	194	protein_coding	LZEP_04096
LZEP_04098-RA	LZEP_04098	LZEP_chr_9	+	7	1274	1230	0	44	protein_coding	LZEP_04098
LZEP_05735-RA	LZEP_05735	LZEP_chr_6	-	2	2362	2187	0	175	protein_coding	LZEP_05735
LZEP_06381-RA	LZEP_06381	LZEP_chr_13	+	5	2015	1299	494	222	protein_coding	LZEP_06381
LZEP_04100-RA	LZEP_04100	LZEP_chr_9	+	6	614	420	0	194	protein_coding	LZEP_04100
LZEP_09900-RA	LZEP_09900	LZEP_chr_14	-	11	2418	1836	0	582	protein_coding	LZEP_09900
LZEP_05738-RA	LZEP_05738	LZEP_chr_6	-	4	1682	603	0	1079	protein_coding	LZEP_05738
LZEP_00902-RA	LZEP_00902	LZEP_chr_7	+	3	2972	288	0	2684	protein_coding	LZEP_00902
LZEP_04940-RA	LZEP_04940	LZEP_chr_11	-	9	3427	2157	0	1270	protein_coding	LZEP_04940
LZEP_09901-RA	LZEP_09901	LZEP_chr_14	-	3	1637	273	0	1364	protein_coding	LZEP_09901
LZEP_10555-RA	LZEP_10555	LZEP_chr_3	-	9	1508	1056	0	452	protein_coding	LZEP_10555
LZEP_05740-RA	LZEP_05740	LZEP_chr_6	-	7	1114	993	0	121	protein_coding	LZEP_05740
LZEP_00903-RA	LZEP_00903	LZEP_chr_7	+	5	580	420	26	134	protein_coding	LZEP_00903
LZEP_05742-RA	LZEP_05742	LZEP_chr_6	-	6	1360	408	341	611	protein_coding	LZEP_05742
LZEP_10556-RA	LZEP_10556	LZEP_chr_3	-	6	1544	1422	0	122	protein_coding	LZEP_10556
LZEP_02971-RA	LZEP_02971	LZEP_chr_2	+	8	1916	1755	141	20	protein_coding	LZEP_02971
LZEP_00904-RA	LZEP_00904	LZEP_chr_7	+	5	1905	354	858	693	protein_coding	LZEP_00904
LZEP_09903-RA	LZEP_09903	LZEP_chr_14	-	6	763	666	0	97	protein_coding	LZEP_09903
LZEP_08406-RA	LZEP_08406	LZEP_chr_5	+	2	826	522	0	304	protein_coding	LZEP_08406
LZEP_02973-RA	LZEP_02973	LZEP_chr_2	+	10	1718	1233	335	150	protein_coding	LZEP_02973
LZEP_04109-RA	LZEP_04109	LZEP_chr_9	+	10	2618	2214	167	237	protein_coding	LZEP_04109
